0x00000000	Reset
0x01AD8C78	FParamStr(RefVar const &, RefVar const &, RefVar const &)
0x01AD8C7C	FParentX
0x01AD9C80	FPidToPackage
0x01AD9C84	FPidToPackageLite
0x01AD9C88	FPlaySoundEffect
0x01AD9C8C	FPointToCharOffset
0x01AD9C90	FPointToWord
0x01AD9C94	FPointsToArray(RefVar const &, RefVar const &)
0x01AD9C98	FPositionToTime(RefVar const &, RefVar const &, RefVar const &)
0x01AD9C9C	FPostCommandParam(RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01AD9CA0	FPostCommand(RefVar const &, RefVar const &, RefVar const &)
0x01AD9CA4	FPostKeyString(RefVar const &, RefVar const &, RefVar const &)
0x01AD9CA8	FPowerOff
0x01AD9CAC	FPrevMeeting(RefVar const &, RefVar const &, RefVar const &)
0x01AD9CB0	FPtInPicture(RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01AD9CB4	FQuickLookDone
0x01AD9CB8	FRegisterGestalt
0x01AD9CBC	FRelBounds(RefVar const &, RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01AD9CC0	FReplaceGestalt
0x01AD9CC4	FResetPowerStats
0x01AD9CC8	FRevealEffectX
0x01AD9CCC	FRunInitScripts(RefVar const &)
0x01AD9CD0	FSPrintObject(RefVar const &, RefVar const &)
0x01AD9CD4	FScaleShape
0x01AD9CD8	FSendOnline(RefVar const &, RefVar const &)
0x01AD9CDC	FSetBounds(RefVar const &, RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01AD9CE0	FSetHiliteX
0x01AD9CE4	FSetKeyView(RefVar const &, RefVar const &, RefVar const &)
0x01AD9CE8	FSetLCDContrast(RefVar const &, RefVar const &)
0x01AD9CEC	FSetLocale(RefVar const &, RefVar const &)
0x01AD9CF0	FSetOnlineDisconnect(RefVar const &, RefVar const &)
0x01AD9CF4	FSetOrientation
0x01AD9CF8	FSetOriginX
0x01AD9CFC	FSetPopupX
0x01ADAD00	FSetRandomSeed
0x01ADAD04	FSetSysAlarm
0x01ADAD08	FSetTime(RefVar const &, RefVar const &)
0x01ADAD0C	FSetupIdleX
0x01ADAD10	FSetupTetheredListener
0x01ADAD14	FShortDateStr(RefVar const &, RefVar const &, RefVar const &)
0x01ADAD18	FShortDate(RefVar const &, RefVar const &)
0x01ADAD1C	FShowX
0x01ADAD20	FSleep
0x01ADAD24	FSlideEffectX
0x01ADAD28	FSmartConcat(RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01ADAD2C	FSmartStart(RefVar const &, RefVar const &)
0x01ADAD30	FSmartStop(RefVar const &, RefVar const &, RefVar const &)
0x01ADAD34	FSoundCheck
0x01ADAD38	FStartBypassTablet
0x01ADAD3C	FStopBypassTablet
0x01ADAD40	FStrFontWidth(RefVar const &, RefVar const &, RefVar const &)
0x01ADAD44	FStrLen(RefVar const &, RefVar const &)
0x01ADAD48	FStrTruncate(RefVar const &, RefVar const &, RefVar const &)
0x01ADAD4C	FStrWidth(RefVar const &, RefVar const &)
0x01ADAD50	FStringFilter
0x01ADAD54	FStringToDate(RefVar const &, RefVar const &)
0x01ADAD58	FStringToNumber(RefVar const &, RefVar const &)
0x01ADAD5C	FStringToTime(RefVar const &, RefVar const &)
0x01ADAD60	FStrokeBounds(RefVar const &, RefVar const &)
0x01ADAD64	FStrokeDone(RefVar const &, RefVar const &)
0x01ADAD68	FStrokeInPicture(RefVar const &, RefVar const &, RefVar const &)
0x01ADAD6C	FSuckPackageFromBinary
0x01ADAD70	FSuckPackageOffDeskTop
0x01ADAD74	FSyncScrollX
0x01ADAD78	FSyncViewX
0x01ADAD7C	FTabletBufferEmpty
0x01ADBD80	FTicks(RefVar const &)
0x01ADBD84	FTieViews(RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01ADBD88	FTimeInSeconds(RefVar const &)
0x01ADBD8C	FTimeStr(RefVar const &, RefVar const &, RefVar const &)
0x01ADBD90	FTimeToPosition(RefVar const &, RefVar const &, RefVar const &)
0x01ADBD94	FToggleX
0x01ADBD98	FTotalMinutes(RefVar const &, RefVar const &)
0x01ADBD9C	FTrackButtonX
0x01ADBDA0	FTrackHiliteX
0x01ADBDA4	FVisibleBox
0x01ADBDA8	FWeekNumber
0x01ADBDAC	FindDropViewDeep(TView *, TDragInfo const &, TPoint const &)
0x01ADBDB0	TSplashScreenInfo::GetBits(Picture const **)
0x01ADBDB4	GetFirstNonFloater(TViewList *)
0x01ADBDB8	TDragInfo::GetItemView(long) const
0x01ADBDBC	GetLastClipper(TViewList *)
0x01ADBDC0	LineLoop::GetPseudoSpacing(long, long)
0x01ADBDC4	TParagraphView::GetRequestedLineSpacing(void)
0x01ADBDC8	GetStdInkWordPenWidth(unsigned long)
0x01ADBDCC	GetStrokeBundleFromCommand(RefVar const &)
0x01ADBDD0	TApplication::GetUndoStack(long)
0x01ADBDD4	HandleRunScriptEvent(TRunScriptEvent *)
0x01ADBDD8	TView::HiliteAll(void)
0x01ADBDDC	TView::Hilites(void)
0x01ADBDE0	TBits::InitBitMap(TRect const &, PixelMap *) static
0x01ADBDE4	IntFontToFontParms(RefVar const &)
0x01ADBDE8	TView::IsCompletelyHilited(RefVar const &)
0x01ADBDEC	TPickView::Item(TPoint &, PickStuff *)
0x01ADBDF0	MakeRectShape(RefVar const &, RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01ADBDF4	TView::MoveChildBehind(TView *, TView *)
0x01ADBDF8	TView::NarrowVisByIntersectingObscuringSiblingsAndUncles(TView *, TRect *)
0x01ADBDFC	TPickView::PickableItem(TPoint &, PickStuff *)
0x01ADCE00	TView::PointInHilite(TPoint &)
0x01ADCE04	TView::ProtoedFrom(RefVar const &)
0x01ADCE08	TParagraphView::RegisterIdler(void)
0x01ADCE0C	TView::RemoveHilite(RefVar const &)
0x01ADCE10	TWordList::Reorder(void)
0x01ADCE14	TQDScaler::ReplaceScaling(TTransform *) static
0x01ADCE18	TView::Scale(TRect const &, TRect const &)
0x01ADCE1C	TView::SetContextSlot(RefVar const &, RefVar const &)
0x01ADCE20	TView::SetDataSlot(RefVar const &, RefVar const &)
0x01ADCE24	TDragInfo::SetItemView(long, TView *)
0x01ADCE28	SetScreenSize(long, long)
0x01ADCE2C	TView::SetupDone(void)
0x01ADCE30	SkipScaling(void)
0x01ADCE34	SleepUntilNextWakeup(void)
0x01ADCE38	TWordList::SwapSingleCharacterGuesses(long, long)
0x01ADCE3C	TQDScaler::TestFeature(long)
0x01ADCE40	FAddDelayedAction(RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01ADCE44	FAddUndoAction(RefVar const &, RefVar const &, RefVar const &)
0x01ADCE48	FAddView(RefVar const &, RefVar const &, RefVar const &)
0x01ADCE4C	FAnimateSimpleStroke(RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01ADCE50	FDirtyX
0x01ADCE54	FDrawShape
0x01ADCE58	FGetGlobals(RefVar const &)
0x01ADCE5C	FGlobalBoxX
0x01ADCE60	FMakeOval
0x01ADCE64	FMakeRect
0x01ADCE68	FRemoveView(RefVar const &, RefVar const &, RefVar const &)
0x01ADCE6C	FShapeBounds
0x01ADCE70	TParagraphView::FindFirstWordHitByHilite(TPoint *, long, TPoint, unsigned char)
0x01ADCE74	FindForm(RefVar const &, RefVar const &)
0x01ADCE78	TQDScaler::ForceScaling(long) static
0x01ADCE7C	TQDScaler::GetTransformLevel(void) static
0x01ADDE80	TQDScaler::LowLevelReplaceClip(Region **, Region **, long) static
0x01ADDE84	TQDScaler::ReplaceClip(Region **, Region **, long) static
0x01ADDE88	TQDScaler::GetActualClip(void) static
0x01ADDE8C	DragBits::Constructor(TView *, TRect const *, unsigned char)
0x01ADDE90	TDocker::DoRestorePatch(void)
0x01ADDE94	RestorePatchFromPipe(CPipe *)
0x01ADDE98	AdjustParaSize(unsigned long)
0x01ADDE9C	TWordRecognizer::BuildConfig(RefVar const &, TView *, unsigned long)
0x01ADDEA0	TWordRecognizer::ConfigFromFrame(TRecArea *, RefVar const &)
0x01ADDEA4	TWordRecognizer::ConfigureArea(TRecArea *, RefVar const &)
0x01ADDEA8	ConvertLetterWeights(RefVar const &, long, long)
0x01ADDEAC	TWordRecognizer::DoLearning(RefVar const &, long)
0x01ADDEB0	DoParaCommands(TDomain *, char **, RefVar const &, RefVar const &)
0x01ADDEB4	FConvertForMP(RefVar const &, RefVar const &, RefVar const &)
0x01ADDEB8	FConvertFromMP(RefVar const &, RefVar const &, RefVar const &)
0x01ADDEBC	FGetDTEHeader(RefVar const &)
0x01ADDEC0	FGetDTEMain(RefVar const &)
0x01ADDEC4	FGetDTETrigram(RefVar const &)
0x01ADDEC8	FGetLearningData(RefVar const &)
0x01ADDECC	FGetLetterImages(RefVar const &)
0x01ADDED0	FGetLetterWeights(RefVar const &)
0x01ADDED4	FGetPPDMain(RefVar const &)
0x01ADDED8	FResetLearningDefaults
0x01ADDEDC	FSetLearningData(RefVar const &, RefVar const &)
0x01ADDEE0	FSetLetterWeights(RefVar const &, RefVar const &)
0x01ADDEE4	FTriggerWordRecognition
0x01ADDEE8	TWordRecognizer::FieldType(RefVar const &)
0x01ADDEEC	GetGridGeom(WORD_BASELINE *, RecGridInfo *)
0x01ADDEF0	TWordRecognizer::GetLearningData(TUnitPublic *)
0x01ADDEF4	GetLetterSet(void)
0x01ADDEF8	GetParaPtr(char **)
0x01ADDEFC	GetWordGeom(WORD_GEOM *, WordBaseInfo *)
0x01ADEF00	TWordRecognizer::HandleUnit(TUnitPublic *)
0x01ADEF04	InstallWordRecognizer(TRecognitionManager *)
0x01ADEF08	LearningDataPtr(void)
0x01ADEF0C	LetterWeightDataPtr(void)
0x01ADEF10	SetLetterSet(unsigned long)
0x01ADEF14	SetupChains(TDomain *, char **, TDictChain **)
0x01ADEF18	SetupXRD(TDomain *, char **, unsigned long, unsigned long)
0x01ADEF1C	SizeOfLearningData(void)
0x01ADEF20	SizeOfLetterWeightData(void)
0x01ADEF24	TWordRecognizer::Sleep(void)
0x01ADEF28	TWordRecognizer::UnitConfidence(TUnitPublic *)
0x01ADEF2C	UseTrainingDataForRecognition
0x01ADEF30	VerifyWordSymbols(unsigned short *)
0x01ADEF34	TWordRecognizer::WakeUp(void)
0x01ADEF38	DisplayNextGroup(LetterCursor *)
0x01ADEF3C	DisplayNextLine(LetterCursor *)
0x01ADEF40	DoneLetterCursor(LetterCursor *)
0x01ADEF44	DrawGroup(LetterCursor *, long)
0x01ADEF48	DrawGroup(LetterCursor *, long, long, long, unsigned char)
0x01ADEF4C	EndOfPage(LetterCursor *)
0x01ADEF50	FClickLetterShapes
0x01ADEF54	FCountLetterShapes
0x01ADEF58	FDrawLetterShapes
0x01ADEF5C	FDrawStringShapes
0x01ADEF60	FGetHiliteIndex
0x01ADEF64	FGetHiliteWeight
0x01ADEF68	FGetIndexChar
0x01ADEF6C	FGetLetterIndex
0x01ADEF70	FSetHiliteIndex
0x01ADEF74	FSetHiliteWeight
0x01ADEF78	FromUni(unsigned short)
0x01ADEF7C	GetNextGroup(LetterCursor *)
0x01ADFF80	GetTitleLetter(TView *)
0x01ADFF84	GroupFitsOnLine(LetterCursor *)
0x01ADFF88	GroupHilited(LetterCursor *, long)
0x01ADFF8C	InitLetterBounds(TView *, LetterCursor *)
0x01ADFF90	InitLetterCursor(LetterCursor *)
0x01ADFF94	InitLetterGroup(LetterCursor *)
0x01ADFF98	InitLetter(LetterCursor *)
0x01ADFF9C	MoreGroups(LetterCursor *)
0x01ADFFA0	MoreLetters(LetterCursor *)
0x01ADFFA4	NextLetter(LetterCursor *)
0x01ADFFA8	PointInGroup(LetterCursor *, TPoint, long *, long *)
0x01ADFFAC	SetLetter(LetterCursor *, unsigned short)
0x01ADFFB0	ShowTitleLetter(LetterCursor *, TView *)
0x01ADFFB4	ToUni(unsigned short)
0x01ADFFB8	FPackRGB
0x01ADFFBC	FGetRed
0x01ADFFC0	FGetGreen
0x01ADFFC4	FGetBlue
0x01ADFFC8	FGetTone
0x01ADFFCC	FIsEqualTone
0x01ADFFD0	FGetBitmapPixel(RefVar const &, RefVar const &, RefVar const &, RefVar const &)
0x01ADFFD4	TPixelObj::TPixelObj(void)
0x01ADFFD8	TPixelObj::~TPixelObj(void)
0x01ADFFDC	TPixelObj::Init(RefVar const &)
0x01ADFFE0	TPixelObj::GetFramBitmap(void)
0x01ADFFE4	TPixelObj::FramBitMapToPixMap(FramBitmap const &)
0x01ADFFE8	TPixelObj::Init(RefVar const &, unsigned char)
0x01ADFFEC	InitBitMap(PixelMap *, TRect const &, long, long, long)
0x01ADFFF0	PtInPicture(RefVar const &, RefVar const &, RefVar const &, unsigned char)
0x01ADFFF4	RotTiledBitmap(RefVar const &, PixelMap *, long, RefVar const &)
0x01ADFFF8	ROM_CommonMakePict(TView *, TRect &, RefVar const &, RefVar const &)
0x01ADFFFC	SetStandAloneBoundsInViewsRecursively(TView *)
0x01AE0000	IsStyleFrame(RefVar const &)
0x01AE0004	WedgeBox(TRect *, short, short)
0x01AE0008	RotatePointR(Point *, short, short)
0x01AE000C	RotatePointL(Point *, short, short)
0x01AE0010	FlipHPoint(Point *, short, short)
0x01AE0014	FlipVPoint(Point *, short, short)
0x01AE0018	RotateRectR(Rect *, short, short)
0x01AE001C	RotateRectL(Rect *, short, short)
0x01AE0020	FlipRectV(Rect *, short, short)
0x01AE0024	FlipRectH(Rect *, short, short)
0x01AE0028	DoMungeShape(RefVar const &, RefVar const &, RefVar const &, short, short)
0x01AE002C	GetBoundsRect(RefVar const &, TRect *, TPoint const &, TStyleSave *)
0x01AE0030	TQDScaler::GetActualVis(void) static
0x01AE0034	PointInShape(RefVar const &, TPoint const &, TStyleSave *)
0x01AE0038	DistanceFromRect(TRect const &, TPoint const)
0x01AE003C	DoFindShape(RefVar const &, TPoint const &, RefVar &, TStyleSave *)
0x01AE0040	TPoint::DistanceFromLine(TPoint const &, TPoint const &) const
0x01AE0044	RecalcTransform(TTransform *, CDynamicArray *, long)
0x01AE0048	TBits::CopyIntoBitmap(PixelMap *, long, Region **)
0x01AE004C	SetBoundsRect(RefVar const &, TRect const &)
0x01AE0050	FGrayShrink
0x01AE0054	GetPattern(RefVar const &, unsigned char *, PixelMap ***, unsigned char)
0x01AE0058	StripRecognitionWordDiacritsOK(unsigned short *)
0x01AE005C	CheckCapAttributes(unsigned short *)
0x01AE0060	EncodeRecognitionWordDiacritsOK(unsigned short *)
0x01AE0064	DecodeRecognitionWord(unsigned short *, unsigned long)
0x01AE0068	DecodeRecognitionWord(char *, unsigned long)
0x01AE006C	FStripRecognitionWordDiacritsOK
0x01AE0070	FConvertDictionaryData
0x01AE0074	BuildChains(TDictChain **)
0x01AE0078	BuildCaseVariant(unsigned short *, unsigned long, unsigned long, unsigned short *)
0x01AE007C	LookupWordOrVariant(unsigned short *, unsigned long *, unsigned short *)
0x01AE1080	WRecEndInkStrokeGroup(TStrokeUnit **)
0x01AE1084	UpdateStrokesInList(TUnitList *, FRect *)
0x01AE1088	FGetPointsArrayXY(RefVar const &, RefVar const &)
0x01AE108C	LastWordSame(RefVar const &)
0x01AE1090	VolumeToDecibels(long)
0x01AE1094	FVolumeToDecibels
0x01AE1098	DecibelsToVolume(long)
0x01AE109C	FDecibelsToVolume
0x01AE10A0	GlobalSoundChannel(void)
0x01AE10A4	FGetVolume
0x01AE10A8	FSetVolume
0x01AE10AC	FGetSystemVolume
0x01AE10B0	FSetSystemVolume
0x01AE10B4	FConvertToSoundFrame
0x01AE10B8	FSetChannelVolume
0x01AE10BC	FGetChannelVolume
0x01AE10C0	FSetInputGain
0x01AE10C4	FSetChannelInputGain
0x01AE10C8	FGetChannelInputGain
0x01AE10CC	FSetOutputDevice
0x01AE10D0	CollectContractions(unsigned short *, unsigned short **, unsigned short **)
0x01AE10D4	InitSpellChains(TDictChain **)
0x01AE10D8	CheckSymbols(unsigned short *)
0x01AE10DC	MakeSpellFrame(spell_state *)
0x01AE10E0	GetSpeller(RefVar const &)
0x01AE10E4	FSpellDocBegin
0x01AE10E8	FSpellDocEnd
0x01AE10EC	FSpellSkip
0x01AE10F0	FSpellCheck
0x01AE10F4	FSpellCorrect
0x01AE10F8	RestorePunctSymbols(RefVar const &, unsigned short *, unsigned short *, unsigned char, unsigned char)
0x01AE10FC	CorrectWordInChain(char *)
0x01AE2100	LockChain(TDictChain *)
0x01AE2104	UnlockChain(TDictChain *)
0x01AE2108	CheckWord(char *)
0x01AE210C	strpos(char *, char)
0x01AE2110	ValidateWordInChain(char *, unsigned long *, unsigned char)
0x01AE2114	ResetWordState(char *, void **, long)
0x01AE2118	ValidateWord(AirusAParmBlock **, char *, unsigned long *)
0x01AE211C	SwapTwo(char *, long, long)
0x01AE2120	DoTranspositions(char *)
0x01AE2124	DoTwoTranspositions(char *)
0x01AE2128	DoDeletions(char *)
0x01AE212C	DoInsertions(char *)
0x01AE2130	DoWordSplits(char *)
0x01AE2134	DoSubstitutions(char *)
0x01AE2138	GetNextCharacters(word_state *)
0x01AE213C	DoWord(void)
0x01AE2140	GetCurrentList(word_state *)
0x01AE2144	GetNextList(word_state *)
0x01AE2148	BumpListState(word_state *)
0x01AE214C	FindList(word_state *)
0x01AE2150	InvalidateListState(word_state *)
0x01AE2154	GetCurrentElement(word_state *)
0x01AE2158	GetNextElement(word_state *)
0x01AE215C	FixCapitalization(char *, unsigned long)
0x01AE2160	FixQuotes(char *)
0x01AE2164	RestoreQuotes(char *, unsigned char)
0x01AE2168	ReportGuess(char *, unsigned long, long)
0x01AE216C	FindGuess(char *)
0x01AE2170	DeleteGuess(long)
0x01AE2174	InsertGuess(char *, long)
0x01AE2178	MeasureDistance(char *, long, char *, long)
0x01AE217C	ScoreGuess(void)
0x01AE3180	InitNumberChains(TDictChain **)
0x01AE3184	CheckNumbers(unsigned short *)
0x01AE3188	ValidateWordInNumberChain(char *)
0x01AE318C	TRootView::RestoreKeyView(TView *)
0x01AE3190	TBeamer::OpenEndpoint(unsigned long, unsigned char)
0x01AE3194	TBeamer::IdentifyProtocol(void)
0x01AE3198	FGetSerialNumber
0x01AE319C	TAnimate::SetupDragEffect(TView *)
0x01AE31A0	TView::TargetDrop(TDragInfo const &, TPoint const &)
0x01AE31A4	TRootView::GetSelectionStack(void)
0x01AE31A8	TRootView::RemoveAllViews(void)
0x01AE31AC	TApplication::GetUndoState(void)
0x01AE31B0	ZapCancel
0x01AE31B4	InternalStartNBPLookup(TLookupNames **, RefVar const &)
0x01AE31B8	FTimeFrameStr
0x01AE31BC	WeekNumCalc(long, long)
0x01AE31C0	TDocker::WaitForStopToComplete(void)
0x01AE31C4	PointOnClipboard(TPoint const &, TRect &, RefVar const &)
0x01AE31C8	TView::GetClipboardDataBits(TRect *)
0x01AE31CC	TView::DoEditCommand(long)
0x01AE31D0	TClipboard::AllocateClipboardBits(TRect const &, PixelMap *) static
0x01AE31D4	TClipboard::NewClipboard(TDragInfo const &, TView *, TRect const &, TPoint const *) static
0x01AE31D8	TClipboard::CreateLabelForm(TDragInfo const &, RefVar const &, TPoint const &) static
0x01AE31DC	TClipboard::GetClipboardDataInfo(TDragInfo *)
0x01AE31E0	InvalKidIndex(RefVar const &)
0x01AE31E4	TEditView::AddDragInfo(TDragInfo *)
0x01AE31E8	TEditView::SetSelection(RefVar const &, long *, long *)
0x01AE31EC	TEditView::GetSelection(void)
0x01AE31F0	TEditView::ActivateSelection(unsigned char)
0x01AE31F4	FGetUndoState
0x01AE31F8	InstallPart(RefVar const &, RefVar const &, PartId const &, SourceType, PartInfo *, RefVar const &)
0x01AE31FC	RemovePart(RefVar const &, PartId const &, RefVar const &)
0x01AE4200	TFormPartHandler::GetBackupInfo(PartId const &, unsigned long, long, PartInfo *, unsigned long, unsigned char *)
0x01AE4204	FMakeTextBox
0x01AE4208	FMakeInk
0x01AE420C	FPictToShape
0x01AE4210	FMungeShape
0x01AE4214	FFindShape
0x01AE4218	GetIOBoxStore(void)
0x01AE421C	SetStatus(RefVar const &, RefVar const &, RefVar const &)
0x01AE4220	TimeFrameString(RefVar const &, unsigned long, unsigned short *, unsigned long, RefVar const &)
0x01AE4224	CPackageArchivalPipe::CPackageArchivalPipe(void)
0x01AE4228	CPackageArchivalPipe::~CPackageArchivalPipe(void)
0x01AE422C	CPackageArchivalPipe::Init(RefVar const &, RefVar const &, unsigned char, unsigned char)
0x01AE4230	CPackageArchivalPipe::MakeNewPackageChunk(long)
0x01AE4234	CPackageArchivalPipe::UpdateKeyList(RefVar const &)
0x01AE4238	CPackageArchivalPipe::GetPackageChunk(unsigned char **, unsigned long *)
0x01AE423C	CPackageArchivalPipe::FlushRead(void)
0x01AE4240	CPackageArchivalPipe::FlushWrite(void)
0x01AE4244	CPackageArchivalPipe::Overflow(void)
0x01AE4248	CPackageArchivalPipe::Underflow(long, unsigned char &)
0x01AE424C	CPackageArchivalPipe::Reset(void)
0x01AE4250	FramesException(Exception *)
0x01AE4254	TREPEventHandler::IdleProc(TUMsgToken *, unsigned long *, TAEvent *)
0x01AE4258	ResetREPIdler(void)
0x01AE425C	TNTKNub::ReadCommand(unsigned long *, unsigned long *)
0x01AE4260	TNTKEndpointClient::Disconnect(TEndpointEvent *)
0x01AE4264	PNTKInTranslator::ReadHeader(unsigned long *, unsigned long *)
0x01AE4268	PNTKInTranslator::ReadData(void *, long)
0x01AE426C	PNTKOutTranslator::Print(char const *,...)
0x01AE4270	TNSConfigServer::~TNSConfigServer(void)
0x01AE4274	CheckTabletHWCalibration(void)
0x01AE4278	FIsTabletCalibrationNeeded
0x01AE427C	GetExceptionErr(Exception *)
0x01AE5280	TOutline::ScrollToCurrent(void)
0x01AE5284	TOutline::SetScrollers(void)
0x01AE5288	ScrollToCurrent
0x01AE528C	TParagraphView::MakeHilite(long, long, unsigned char)
0x01AE5290	TParagraphView::OffsetPastVisible(void)
0x01AE5294	IsFontFrame(RefVar const &)
0x01AE5298	RecognizeInkWord(RefVar const &)
0x01AE529C	RecognizeTextInStyles(RefVar const &, RefVar const &)
0x01AE52A0	TParagraphView::GetSelection(void)
0x01AE52A4	TParagraphView::SetSelection(RefVar const &, long *, long *)
0x01AE52A8	TParagraphView::ActivateSelection(unsigned char)
0x01AE52AC	TParagraphView::GetRangeText(long, long)
0x01AE52B0	TPickView::GetDisplayItem(long, unsigned char *, unsigned short *)
0x01AE52B4	TPickView::GetItemNoText(long)
0x01AE52B8	TPickView::KeyToNextItem(long)
0x01AE52BC	TPickView::KeyToPrevItem(long)
0x01AE52C0	TPickView::HandleKeyDown(unsigned short, unsigned long)
0x01AE52C4	FPickViewKeyDown
0x01AE52C8	GetAppAreaBounds(TRect *)
0x01AE52CC	GetCommandCharWidth(RefVar const &, StyleRecord *)
0x01AE52D0	GetModifiersWidth(RefVar const &)
0x01AE52D4	DrawModifierIcons(unsigned long, unsigned long, unsigned long)
0x01AE52D8	GetSlipWidth(unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)
0x01AE52DC	FKeyHelpSlipSetup
0x01AE52E0	FKeyHelpSlipDraw
0x01AE52E4	TPickView::GetKeyCommandInfo(void)
0x01AE52E8	TPickView::GetKeyCommand(long)
0x01AE52EC	TPickView::GetKeyCommandModifierWidth(long)
0x01AE52F0	FPickViewGetScollerValues
0x01AE52F4	TPickView::GetOverflows(void)
0x01AE52F8	FPickViewScroll
0x01AE52FC	TPickView::Scroll(RefVar const &, unsigned char)
0x01AE6300	TPickView::IsItemNoPickable(long)
0x01AE6304	TGaugeView::SetValue(RefVar const &, RefVar const &)
0x01AE6308	SaveStylee(RefVar const &, RefVar const &)
0x01AE630C	TRootView::CaretViewGone(void)
0x01AE6310	MoveLow(CDynamicArray *)
0x01AE6314	TRootView::SetKeyViewSelection(TView *, RefVar const &, unsigned char)
0x01AE6318	TRootView::CommonSetKeyView(TView *, long, long)
0x01AE631C	TRootView::CleanSelectionStack(TView *, unsigned char)
0x01AE6320	TRootView::PopSelection(void)
0x01AE6324	TRootView::PushSelection(TView *, RefVar const &)
0x01AE6328	TRootView::FindDefaultButtonAndCaretSlip(TView *, TView **, TView **)
0x01AE632C	TRootView::UpdateDefaultButtonAndCaretSlip(void)
0x01AE6330	TRootView::CommandKeyboardConnected(void)
0x01AE6334	TRootView::GetClipboard(void)
0x01AE6338	TRootView::GetClipboardIcon(void)
0x01AE633C	TRootView::GetClipboard(TView *)
0x01AE6340	TRootView::GetClipboardIcon(TClipboard *)
0x01AE6344	TRootView::GetClipboardIcons(void)
0x01AE6348	PSerialOutTranslator::Print(char const *,...)
0x01AE634C	FCommandKeyboardConnected
0x01AE6350	FClipboardCommand
0x01AE6354	FSetClipboard
0x01AE6358	FGetClipboard
0x01AE635C	FGetRangeText
0x01AE6360	FViewContainsCaretView
0x01AE6364	FDismissPopup
